DEPTH,GR,NPHI,RHOB,RT,WELL
METERS,GAPI,V/V,G/C3,OHMM,
6603.5,,,,,
6604,,,,,
6604.5,,,,,
6605,,,,,
6605.5,,,,,
6606,,,,,
6606.5,,,,,
6607,,,,,
6607.5,,,,,
6608,,,,,
6608.5,,,,,
6609,,,,,
6609.5,,,,,
6610,,,,,
6610.5,,,,,
6611,,,,,
6611.5,,,,,
6612,,,,,
6612.5,,,,,
6613,,,,,
6613.5,,,,,
6614,,,,,
6614.5,,,,,
6615,,,,,
6615.5,,,,,
6616,,,,,
6616.5,,,,,
6617,,,,,
6617.5,,,,,
6618,,,,,
6618.5,,,,,
6619,,,,,
6619.5,,,,,
6620,,,,,
6620.5,,,,,
6621,,,,,
6621.5,,,,,
6622,,,,,
6622.5,,,,,
6623,,,,,
6623.5,,,,,
6624,,,,,
6624.5,,,,,
6625,,,,,
6625.5,,,,,
6626,,,,,
6626.5,,,,,
6627,,,,,
6627.5,,,,,
6628,,,,,
6628.5,,,,,
6629,,,,,
6629.5,,,,,
6630,,,,,
6630.5,,,,,
6631,,,,,
6631.5,,,,,
6632,,,,,
6632.5,,,,,
6633,,,,,
6633.5,,,,,
6634,,,,,
6634.5,,,,,
6635,,,,,
6635.5,,,,,
6636,,,,,
6636.5,,,,,
6637,,,,,
6637.5,,,,,
6638,,,,,
6638.5,,,,,
6639,,,,,
6639.5,,,,,
6640,,,,,
6640.5,,,,,
6641,,,,,
6641.5,,,,,
6642,,,,,
6642.5,,,,,
6643,,,,,
6643.5,,,,,
6644,,,,,
6644.5,,,,,
6645,,,,,
6645.5,,,,,
6646,,,,,
6646.5,,,,,
6647,,,,,
6647.5,,,,,
6648,,,,,
6648.5,,,,,
6649,,,,,
6649.5,,,,,
6650,,,,,
6650.5,,,,,
6651,,,,,
6651.5,,,,,
6652,,,,,
6652.5,,,,,
6653,,,,,
6653.5,,,,,
6654,,,,,
6654.5,,,,,
6655,,,,,
6655.5,,,,,
6656,,,,,
6656.5,,,,,
6657,,,,,
6657.5,,,,,
6658,,,,,
6658.5,,,,,
6659,,,,,
6659.5,,,,,
6660,,,,,
6660.5,,,,,
6661,,,,,
6661.5,,,,,
6662,,,,,
6662.5,,,,,
6663,,,,,
6663.5,,,,,
6664,,,,,
6664.5,,,,,
6665,,,,,
6665.5,,,,,
6666,,,,,
6666.5,,,,,
6667,,,,,
6667.5,,,,,
6668,,,,,
6668.5,,,,,
6669,,,,,
6669.5,,,,,
6670,,,,,
6670.5,,,,,
6671,,,,,
6671.5,,,,,
6672,,,,,
6672.5,,,,,
6673,,,,,
6673.5,,,,,
6674,,,,,
6674.5,,,,,
6675,,,,,
6675.5,,,,,
6676,,,,,
6676.5,,,,,
6677,,,,,
6677.5,,,,,
6678,,,,,
6678.5,,,,,
6679,,,,,
6679.5,,,,,
6680,,,,,
6680.5,,,,,
6681,,,,,
6681.5,,,,,
6682,,,,,
6682.5,,,,,
6683,,,,,
6683.5,,,,,
6684,,,,,
6684.5,,,,,
6685,,,,,
6685.5,,,,,
6686,,,,,
6686.5,,,,,
6687,,,,,
6687.5,,,,,
6688,,,,,
6688.5,,,,,
6689,,,,,
6689.5,,,,,
6690,,,,,
6690.5,,,,,
6691,,,,,
6691.5,,,,,
6692,,,,,
6692.5,,,,,
6693,,,,,
6693.5,,,,,
6694,,,,,
6694.5,,,,,
6695,,,,,
6695.5,,,,,
6696,,,,,
6696.5,,,,,
6697,,,,,
6697.5,,,,,
6698,,,,,
6698.5,,,,,
6699,,,,,
6699.5,,,,,
6700,,,,,
6700.5,,,,,
6701,,,,,
6701.5,,,,,
6702,,,,,
6702.5,,,,,
6703,,,,,
6703.5,,,,,
6704,,,,,
6704.5,,,,,
6705,,,,,
6705.5,,,,,
6706,,,,,
6706.5,,,,,
6707,,,,,
6707.5,,,,,
6708,,,,,
6708.5,,,,,
6709,,,,,
6709.5,,,,,
6710,,,,,
6710.5,,,,,
6711,,,,,
6711.5,,,,,
6712,,,,,
6712.5,,,,,
6713,,,,,
6713.5,,,,,
6714,,,,,
6714.5,,,,,
6715,,,,,
6715.5,,,,,
6716,,,,,
6716.5,,,,,
6717,,,,,
6717.5,,,,,
6718,,,,,
6718.5,,,,,
6719,,,,,
6719.5,,,,,
6720,,,,,
6720.5,,,,,
6721,,,,,
6721.5,,,,,
6722,,,,,
6722.5,,,,,
6723,,,,,
6723.5,,,,,
6724,,,,,
6724.5,,,,,
6725,,,,,
6725.5,,,,,
6726,,,,,
6726.5,,,,,
6727,,,,,
6727.5,,,,,
6728,,,,,
6728.5,,,,,
6729,,,,,
6729.5,,,,,
6730,,,,,
6730.5,,,,,
6731,,,,,
6731.5,,,,,
6732,,,,,
6732.5,,,,,
6733,,,,,
6733.5,,,,,
6734,,,,,
6734.5,,,,,
6735,,,,,
6735.5,,,,,
6736,,,,,
6736.5,,,,,
6737,,,,,
6737.5,,,,,
6738,,,,,
6738.5,,,,,
6739,,,,,
6739.5,,,,,
6740,,,,,
6740.5,,,,,
6741,,,,,
6741.5,,,,,
6742,,,,,
6742.5,,,,,
6743,,,,,
6743.5,,,,,
6744,,,,,
6744.5,,,,,
6745,,,,,
6745.5,,,,,
6746,,,,,
6746.5,,,,,
6747,,,,,
6747.5,,,,,
6748,,,,,
6748.5,,,,,
6749,,,,,
6749.5,,,,,
6750,,,,,
6750.5,,,,,
6751,,,,,
6751.5,,,,,
6752,,,,,
6752.5,,,,,
6753,,,,,
6753.5,,,,,
6754,,,,,
6754.5,,,,,
6755,,,,,
6755.5,,,,,
6756,,,,,
6756.5,,,,,
6757,,,,,
6757.5,,,,,
6758,,,,,
6758.5,,,,,
6759,,,,,
6759.5,,,,,
6760,,,,,
6760.5,,,,,
6761,,,,,
6761.5,,,,,
6762,,,,,
6762.5,,,,,
6763,,,,,
6763.5,,,,,
6764,,,,,
6764.5,,,,,
6765,,,,,
6765.5,,,,,
6766,,,,,
6766.5,,,,,
6767,,,,,
6767.5,,,,,
6768,,,,,
6768.5,,,,,
6769,,,,,
6769.5,,,,,
6770,,,,,
6770.5,,,,,
6771,,,,,
6771.5,,,,,
6772,,,,,
6772.5,,,,,
6773,,,,,
6773.5,,,,,
6774,,,,,
6774.5,,,,,
6775,,,,,
6775.5,,,,,
6776,,,,,
6776.5,,,,,
6777,,,,,
6777.5,,,,,
6778,,,,,
6778.5,,,,,
6779,,,,,
6779.5,,,,,
6780,,,,,
6780.5,,,,,
6781,,,,,
6781.5,,,,,
6782,,,,,
6782.5,,,,,
6783,,,,,
6783.5,,,,,
6784,,,,,
6784.5,,,,,
6785,,,,,
6785.5,,,,,
6786,,,,,
6786.5,,,,,
6787,,,,,
6787.5,,,,,
6788,,,,,
6788.5,,,,,
6789,,,,,
6789.5,,,,,
6790,,,,,
6790.5,,,,,
6791,,,,,
6791.5,,,,,
6792,,,,,
6792.5,,,,,
6793,,,,,
6793.5,,,,,
6794,,,,,
6794.5,,,,,
6795,,,,,
6795.5,,,,,
6796,,,,,
6796.5,,,,,
6797,,,,,
6797.5,,,,,
6798,,,,,
6798.5,,,,,
6799,,,,,
6799.5,,,,,
6800,,,,,
6800.5,,,,,
6801,,,,,
6801.5,,,,,
6802,,,,,
6802.5,,,,,
6803,,,,,
6803.5,,,,,
6804,,,,,
6804.5,,,,,
6805,,,,,
6805.5,,,,,
6806,,,,,
6806.5,,,,,
6807,,,,,
6807.5,,,,,
6808,,,,,
6808.5,,,,,
6809,,,,,
6809.5,,,,,
6810,,,,,
6810.5,,,,,
6811,,,,,
6811.5,,,,,
6812,,,,,
6812.5,,,,,
6813,,,,,
6813.5,,,,,
6814,,,,,
6814.5,,,,,
6815,,,,,
6815.5,,,,,
6816,,,,,
6816.5,,,,,
6817,,,,,
6817.5,,,,,
6818,,,,,
6818.5,,,,,
6819,,,,,
6819.5,,,,,
6820,,,,,
6820.5,,,,,
6821,,,,,
6821.5,,,,,
6822,,,,,
6822.5,,,,,
6823,,,,,
6823.5,,,,,
6824,,,,,
6824.5,,,,,
6825,,,,,
6825.5,,,,,
6826,,,,,
6826.5,,,,,
6827,,,,,
6827.5,,,,,
6828,,,,,
6828.5,,,,,
6829,,,,,
6829.5,,,,,
6830,,,,,
6830.5,,,,,
6831,,,,,
6831.5,,,,,
6832,,,,,
6832.5,,,,,
6833,,,,,
6833.5,,,,,
6834,,,,,
6834.5,,,,,
6835,,,,,
6835.5,,,,,
6836,,,,,
6836.5,,,,,
6837,,,,,
6837.5,,,,,
6838,,,,,
6838.5,,,,,
6839,,,,,
6839.5,,,,,
6840,,,,,
6840.5,,,,,
6841,,,,,
6841.5,,,,,
6842,,,,,
6842.5,,,,,
6843,,,,,
6843.5,,,,,
6844,,,,,
6844.5,,,,,
6845,,,,,
6845.5,,,,,
6846,,,,,
6846.5,,,,,
6847,,,,,
6847.5,,,,,
6848,,,,,
6848.5,,,,,
6849,,,,,
6849.5,,,,,
6850,,,,,
6850.5,,,,,
6851,,,,,
6851.5,,,,,
6852,,,,,
6852.5,,,,,
6853,,,,,
6853.5,,,,,
6854,,,,,
6854.5,,,,,
6855,,,,,
6855.5,,,,,
6856,,,,,
6856.5,,,,,
6857,,,,,
6857.5,,,,,
6858,,,,,
6858.5,,,,,
6859,,,,,
6859.5,,,,,
6860,,,,,
6860.5,,,,,
6861,,,,,
6861.5,,,,,
6862,,,,,
6862.5,,,,,
6863,,,,,
6863.5,,,,,
6864,,,,,
6864.5,,,,,
6865,,,,,
6865.5,,,,,
6866,,,,,
6866.5,,,,,
6867,,,,,
6867.5,,,,,
6868,,,,,
6868.5,,,,,
6869,,,,,
6869.5,,,,,
6870,,,,,
6870.5,,,,,
6871,,,,,
6871.5,,,,,
6872,,,,,
6872.5,,,,,
6873,,,,,
6873.5,,,,,
6874,,,,,
6874.5,,,,,
6875,,,,,
6875.5,,,,,
6876,,,,,
6876.5,,,,,
6877,,,,,
6877.5,,,,,
6878,,,,,
6878.5,,,,,
6879,,,,,
6879.5,,,,,
6880,,,,,
6880.5,,,,,
6881,,,,,
6881.5,,,,,
6882,,,,,
6882.5,,,,,
6883,,,,,
6883.5,,,,,
6884,,,,,
6884.5,,,,,
6885,,,,,
6885.5,,,,,
6886,,,,,
6886.5,,,,,
6887,,,,,
6887.5,,,,,
6888,,,,,
6888.5,,,,,
6889,,,,,
6889.5,,,,,
6890,,,,,
6890.5,,,,,
6891,,,,,
6891.5,,,,,
6892,,,,,
6892.5,,,,,
6893,,,,,
6893.5,,,,,
6894,,,,,
6894.5,,,,,
6895,,,,,
6895.5,,,,,
6896,,,,,
6896.5,,,,,
6897,,,,,
6897.5,,,,,
6898,,,,,
6898.5,,,,,
6899,,,,,
6899.5,,,,,
6900,,,,,
6900.5,,,,,
6901,,,,,
6901.5,,,,,
6902,,,,,
6902.5,,,,,
6903,,,,,
6903.5,,,,,
6904,,,,,
6904.5,,,,,
6905,,,,,
6905.5,,,,,
6906,,,,,
6906.5,,,,,
6907,,,,,
6907.5,,,,,
6908,,,,,
6908.5,,,,,
6909,,,,,
6909.5,,,,,
6910,,,,,
6910.5,,,,,
6911,,,,,
6911.5,,,,,
6912,,,,,
6912.5,,,,,
6913,,,,,
6913.5,,,,,
6914,,,,,
6914.5,,,,,
6915,,,,,
6915.5,,,,,
6916,,,,,
6916.5,,,,,
6917,,,,,
6917.5,,,,,
6918,,,,,
6918.5,,,,,
6919,,,,,
6919.5,,,,,
6920,,,,,
6920.5,,,,,
6921,,,,,
6921.5,,,,,
6922,,,,,
6922.5,,,,,
6923,,,,,
6923.5,,,,,
6924,,,,,
6924.5,,,,,
6925,,,,,
6925.5,,,,,
6926,,,,,
6926.5,,,,,
6927,,,,,
6927.5,,,,,
6928,,,,,
6928.5,,,,,
6929,,,,,
6929.5,,,,,
6930,,,,,
6930.5,,,,,
6931,,,,,
6931.5,,,,,
6932,,,,,
6932.5,,,,,
6933,,,,,
6933.5,,,,,
6934,,,,,
6934.5,,,,,
6935,,,,,
6935.5,,,,,
6936,,,,,
6936.5,,,,,
6937,,,,,
6937.5,,,,,
6938,,,,,
6938.5,,,,,
6939,,,,,
6939.5,,,,,
6940,,,,,
6940.5,,,,,
6941,,,,,
6941.5,,,,,
6942,,,,,
6942.5,,,,,
6943,,,,,
6943.5,,,,,
6944,,,,,
6944.5,,,,,
6945,,,,,
6945.5,,,,,
6946,,,,,
6946.5,,,,,
6947,,,,,
6947.5,,,,,
6948,,,,,
6948.5,,,,,
6949,,,,,
6949.5,,,,,
6950,,,,,
6950.5,,,,,
6951,,,,,
6951.5,,,,,
6952,,,,,
6952.5,,,,,
6953,,,,,
6953.5,,,,,
6954,,,,,
6954.5,,,,,
6955,,,,,
6955.5,,,,,
6956,,,,,
6956.5,,,,,
6957,,,,,
6957.5,,,,,
6958,,,,,
6958.5,,,,,
6959,,,,,
6959.5,,,,,
6960,,,,,
6960.5,,,,,
6961,,,,,
6961.5,,,,,
6962,,,,,
6962.5,,,,,
6963,,,,,
6963.5,,,,,
6964,,,,,
6964.5,,,,,
6965,,,,,
6965.5,,,,,
6966,,,,,
6966.5,,,,,
6967,,,,,
6967.5,,,,,
6968,,,,,
6968.5,,,,,
6969,,,,,
6969.5,,,,,
6970,,,,,
6970.5,,,,,
6971,,,,,
6971.5,,,,,
6972,,,,,
6972.5,,,,,
6973,,,,,
6973.5,,,,,
6974,,,,,
6974.5,,,,,
6975,,,,,
6975.5,,,,,
6976,,,,,
6976.5,,,,,
6977,,,,,
6977.5,,,,,
6978,,,,,
6978.5,,,,,
6979,,,,,
6979.5,,,,,
6980,,,,,
6980.5,,,,,
6981,,,,,
6981.5,,,,,
6982,,,,,
6982.5,,,,,
6983,,,,,
6983.5,,,,,
6984,,,,,
6984.5,,,,,
6985,,,,,
6985.5,,,,,
6986,,,,,
6986.5,,,,,
6987,,,,,
6987.5,,,,,
6988,,,,,
6988.5,,,,,
6989,,,,,
6989.5,,,,,
6990,,,,,
6990.5,,,,,
6991,,,,,
6991.5,,,,,
6992,,,,,
6992.5,,,,,
6993,,,,,
6993.5,,,,,
6994,,,,,
6994.5,,,,,
6995,,,,,
6995.5,,,,,
6996,,,,,
6996.5,,,,,
6997,,,,,
6997.5,,,,,
6998,,,,,
6998.5,,,,,
6999,,,,,
6999.5,,,,,
7000,,,,,
7000.5,,,,,
7001,,,,,
7001.5,,,,,
7002,,,,,
7002.5,,,,,
7003,,,,,
7003.5,,,,,
7004,,,,,
7004.5,,,,,
7005,,,,,
7005.5,,,,,
7006,,,,,
7006.5,,,,,
7007,,,,,
7007.5,,,,,
7008,,,,,
7008.5,,,,,
7009,,,,,
7009.5,,,,,
7010,,,,,
7010.5,,,,,
7011,,,,,
7011.5,,,,,
7012,,,,,
7012.5,,,,,
7013,,,,,
7013.5,,,,,
7014,,,,,
7014.5,,,,,
7015,,,,,
7015.5,,,,,
7016,,,,,
7016.5,,,,,
7017,,,,,
7017.5,,,,,
7018,,,,,
7018.5,,,,,
7019,,,,,
7019.5,,,,,
7020,,,,,
7020.5,,,,,
7021,,,,,
7021.5,,,,,
7022,,,,,
7022.5,,,,,
7023,,,,,
7023.5,,,,,
7024,,,,,
7024.5,,,,,
7025,,,,,
7025.5,,,,,
7026,,,,,
7026.5,,,,,
7027,,,,,
7027.5,,,,,
7028,,,,,
7028.5,,,,,
7029,,,,,
7029.5,,,,,
7030,,,,,
7030.5,,,,,
7031,,,,,
7031.5,,,,,
7032,,,,,
7032.5,,,,,
7033,,,,,
7033.5,,,,,
7034,,,,,
7034.5,,,,,
7035,,,,,
7035.5,,,,,
7036,,,,,
7036.5,,,,,
7037,,,,,
7037.5,,,,,
7038,,,,,
7038.5,,,,,
7039,,,,,
7039.5,,,,,
7040,,,,,
7040.5,,,,,
7041,,,,,
7041.5,,,,,
7042,,,,,
7042.5,,,,,
7043,,,,,
7043.5,,,,,
7044,,,,,
7044.5,,,,,
7045,,,,,
7045.5,,,,,
7046,,,,,
7046.5,,,,,
7047,,,,,
7047.5,,,,,
7048,,,,,
7048.5,,,,,
7049,,,,,
7049.5,,,,,
7050,,,,,
7050.5,,,,,
7051,,,,,
7051.5,,,,,
7052,,,,,
7052.5,,,,,
7053,,,,,
7053.5,,,,,
7054,,,,,
7054.5,,,,,
7055,,,,,
7055.5,,,,,
7056,,,,,
7056.5,,,,,
7057,,,,,
7057.5,,,,,
7058,,,,,
7058.5,,,,,
7059,,,,,
7059.5,,,,,
7060,,,,,
7060.5,,,,,
7061,,,,,
7061.5,,,,,
7062,,,,,
7062.5,,,,,
7063,,,,,
7063.5,,,,,
7064,,,,,
7064.5,,,,,
7065,,,,,
7065.5,,,,,
7066,,,,,
7066.5,,,,,
7067,,,,,
7067.5,,,,,
7068,,,,,
7068.5,,,,,
7069,,,,,
7069.5,,,,,
7070,,,,,
7070.5,,,,,
7071,,,,,
7071.5,,,,,
7072,,,,,
7072.5,,,,,
7073,,,,,
7073.5,,,,,
7074,,,,,
7074.5,,,,,
7075,,,,,
7075.5,,,,,
7076,,,,,
7076.5,,,,,
7077,,,,,
7077.5,,,,,
7078,,,,,
7078.5,,,,,
7079,,,,,
7079.5,,,,,
7080,,,,,
7080.5,,,,,
7081,,,,,
7081.5,,,,,
7082,,,,,
7082.5,,,,,
7083,,,,,
7083.5,,,,,
7084,,,,,
7084.5,,,,,
7085,,,,,
7085.5,,,,,
7086,,,,,
7086.5,,,,,
7087,,,,,
7087.5,,,,,
7088,,,,,
7088.5,,,,,
7089,,,,,
7089.5,,,,,
7090,,,,,
7090.5,,,,,
7091,,,,,
7091.5,,,,,
7092,,,,,
7092.5,,,,,
7093,,,,,
7093.5,,,,,
7094,,,,,
7094.5,,,,,
7095,,,,,
7095.5,,,,,
7096,,,,,
7096.5,,,,,
7097,,,,,
7097.5,,,,,
7098,,,,,
7098.5,,,,,
7099,,,,,
7099.5,,,,,
7100,,,,,
7100.5,,,,,
7101,,,,,
7101.5,,,,,
7102,,,,,
7102.5,,,,,
7103,,,,,
7103.5,,,,,
7104,,,,,
7104.5,,,,,
7105,,,,,
7105.5,,,,,
7106,,,,,
7106.5,,,,,
7107,,,,,
7107.5,,,,,
7108,,,,,
7108.5,,,,,
7109,,,,,
7109.5,,,,,
7110,,,,,
7110.5,,,,,
7111,,,,,
7111.5,,,,,
7112,,,,,
7112.5,,,,,
7113,,,,,
7113.5,,,,,
7114,,,,,
7114.5,,,,,
7115,,,,,
7115.5,,,,,
7116,,,,,
7116.5,,,,,
7117,,,,,
7117.5,,,,,
7118,,,,,
7118.5,,,,,
7119,,,,,
7119.5,,,,,
7120,,,,,
7120.5,,,,,
7121,,,,,
7121.5,,,,,
7122,,,,,
7122.5,,,,,
7123,,,,,
7123.5,,,,,
7124,,,,,
7124.5,,,,,
7125,,,,,
7125.5,,,,,
7126,,,,,
7126.5,,,,,
7127,,,,,
7127.5,,,,,
7128,,,,,
7128.5,,,,,
7129,,,,,
7129.5,,,,,
7130,,,,,
7130.5,,,,,
7131,,,,,
7131.5,,,,,
7132,,,,,
7132.5,,,,,
7133,,,,,
7133.5,,,,,
7134,,,,,
7134.5,,,,,
7135,,,,,
7135.5,,,,,
7136,,,,,
7136.5,,,,,
7137,,,,,
7137.5,,,,,
7138,,,,,
7138.5,,,,,
7139,,,,,
7139.5,,,,,
7140,,,,,
7140.5,,,,,
7141,,,,,
7141.5,,,,,
7142,,,,,
7142.5,,,,,
7143,,,,,
7143.5,,,,,
7144,,,,,
7144.5,,,,,
7145,,,,,
7145.5,,,,,
7146,,,,,
7146.5,,,,,
7147,,,,,
7147.5,,,,,
7148,,,,,
7148.5,,,,,
7149,,,,,
7149.5,,,,,
7150,,,,,
7150.5,,,,,
7151,,,,,
7151.5,,,,,
7152,,,,,
7152.5,,,,,
7153,,,,,
7153.5,,,,,
7154,,,,,
7154.5,,,,,
7155,,,,,
7155.5,,,,,
7156,,,,,
7156.5,,,,,
7157,,,,,
7157.5,,,,,
7158,,,,,
7158.5,,,,,
7159,,,,,
7159.5,,,,,
7160,,,,,
7160.5,,,,,
7161,,,,,
7161.5,,,,,
7162,,,,,
7162.5,,,,,
7163,,,,,
7163.5,,,,,
7164,,,,,
7164.5,,,,,
7165,,,,,
7165.5,,,,,
7166,,,,,
7166.5,,,,,
7167,,,,,
7167.5,,,,,
7168,,,,,
7168.5,,,,,
7169,,,,,
7169.5,,,,,
7170,,,,,
7170.5,,,,,
7171,,,,,
7171.5,,,,,
7172,,,,,
7172.5,,,,,
7173,,,,,
7173.5,,,,,
7174,,,,,
7174.5,,,,,
7175,,,,,
7175.5,,,,,
7176,,,,,
7176.5,,,,,
7177,,,,,
7177.5,,,,,
7178,,,,,
7178.5,,,,,
7179,,,,,
7179.5,,,,,
7180,,,,,
7180.5,,,,,
7181,,,,,
7181.5,,,,,
7182,,,,,
7182.5,,,,,
7183,,,,,
7183.5,,,,,
7184,,,,,
7184.5,,,,,
7185,,,,,
7185.5,,,,,
7186,,,,,
7186.5,,,,,
7187,,,,,
7187.5,,,,,
7188,,,,,
7188.5,,,,,
7189,,,,,
7189.5,,,,,
7190,,,,,
7190.5,,,,,
7191,,,,,
7191.5,,,,,
7192,,,,,
7192.5,,,,,
7193,,,,,
7193.5,,,,,
7194,,,,,
7194.5,,,,,
7195,,,,,
7195.5,,,,,
7196,,,,,
7196.5,,,,,
7197,,,,,
7197.5,,,,,
7198,,,,,
7198.5,,,,,
7199,,,,,
7199.5,,,,,
7200,,,,,
7200.5,,,,,
7201,,,,,
7201.5,,,,,
7202,,,,,
7202.5,,,,,
7203,,,,,
7203.5,,,,,
7204,,,,,
7204.5,,,,,
7205,,,,,
7205.5,,,,,
7206,,,,,
7206.5,,,,,
7207,,,,,
7207.5,,,,,
7208,,,,,
7208.5,,,,,
7209,,,,,
7209.5,,,,,
7210,,,,,
7210.5,,,,,
7211,,,,,
7211.5,,,,,
7212,,,,,
7212.5,,,,,
7213,,,,,
7213.5,,,,,
7214,,,,,
7214.5,,,,,
7215,,,,,
7215.5,,,,,
7216,,,,,
7216.5,,,,,
7217,,,,,
7217.5,,,,,
7218,,,,,
7218.5,,,,,
7219,,,,,
7219.5,,,,,
7220,,,,,
7220.5,,,,,
7221,,,,,
7221.5,,,,,
7222,,,,,
7222.5,,,,,
7223,,,,,
7223.5,,,,,
7224,,,,,
7224.5,,,,,
7225,,,,,
7225.5,,,,,
7226,,,,,
7226.5,,,,,
7227,,,,,
7227.5,,,,,
7228,,,,,
7228.5,,,,,
7229,,,,,
7229.5,,,,,
7230,,,,,
7230.5,,,,,
7231,,,,,
7231.5,,,,,
7232,,,,,
7232.5,,,,,
7233,,,,,
7233.5,,,,,
7234,,,,,
7234.5,,,,,
7235,,,,,
7235.5,,,,,
7236,,,,,
7236.5,,,,,
7237,,,,,
7237.5,,,,,
7238,,,,,
7238.5,,,,,
7239,,,,,
7239.5,,,,,
7240,,,,,
7240.5,,,,,
7241,,,,,
7241.5,,,,,
7242,,,,,
7242.5,,,,,
7243,,,,,
7243.5,,,,,
7244,,,,,
7244.5,,,,,
7245,,,,,
7245.5,,,,,
7246,,,,,
7246.5,,,,,
7247,,,,,
7247.5,,,,,
7248,,,,,
7248.5,,,,,
7249,,,,,
7249.5,,,,,
7250,,,,,
7250.5,,,,,
7251,,,,,
7251.5,,,,,
7252,,,,,
7252.5,,,,,
7253,,,,,
7253.5,,,,,
7254,,,,,
7254.5,,,,,
7255,,,,,
7255.5,,,,,
7256,,,,,
7256.5,,,,,
7257,,,,,
7257.5,,,,,
7258,,,,,
7258.5,,,,,
7259,,,,,
7259.5,,,,,
7260,,,,,
7260.5,,,,,
7261,,,,,
7261.5,,,,,
7262,,,,,
7262.5,,,,,
7263,,,,,
7263.5,,,,,
7264,,,,,
7264.5,,,,,
7265,,,,,
7265.5,,,,,
7266,,,,,
7266.5,,,,,
7267,,,,,
7267.5,,,,,
7268,,,,,
7268.5,,,,,
7269,,,,,
7269.5,,,,,
7270,,,,,
7270.5,,,,,
7271,,,,,
7271.5,,,,,
7272,,,,,
7272.5,,,,,
7273,,,,,
7273.5,,,,,
7274,,,,,
7274.5,,,,,
7275,,,,,
7275.5,,,,,
7276,,,,,
7276.5,,,,,
7277,,,,,
7277.5,,,,,
7278,,,,,
7278.5,,,,,
7279,,,,,
7279.5,,,,,
7280,,,,,
7280.5,,,,,
7281,,,,,
7281.5,,,,,
7282,,,,,
7282.5,,,,,
7283,,,,,
7283.5,,,,,
7284,,,,,
7284.5,,,,,
7285,,,,,
7285.5,,,,,
7286,,,,,
7286.5,,,,,
7287,,,,,
7287.5,,,,,
7288,,,,,
7288.5,,,,,
7289,,,,,
7289.5,,,,,
7290,,,,,
7290.5,,,,,
7291,,,,,
7291.5,,,,,
7292,,,,,
7292.5,,,,,
7293,,,,,
7293.5,,,,,
7294,,,,,
7294.5,,,,,
7295,,,,,
7295.5,,,,,
7296,,,,,
7296.5,,,,,
7297,,,,,
7297.5,,,,,
7298,,,,,
7298.5,,,,,
7299,,,,,
7299.5,,,,,
7300,,,,,
7300.5,,,,,
7301,,,,,
7301.5,,,,,
7302,,,,,
7302.5,,,,,
7303,,,,,
7303.5,,,,,
7304,,,,,
7304.5,,,,,
7305,,,,,
7305.5,,,,,
7306,,,,,
7306.5,,,,,
7307,,,,,
7307.5,,,,,
7308,,,,,
7308.5,,,,,
7309,,,,,
7309.5,,,,,
7310,,,,,
7310.5,,,,,
7311,,,,,
7311.5,,,,,
7312,,,,,
7312.5,,,,,
7313,,,,,
7313.5,,,,,
7314,,,,,
7314.5,,,,,
7315,,,,,
7315.5,,,,,
7316,,,,,
7316.5,,,,,
7317,,,,,
7317.5,,,,,
7318,,,,,
7318.5,,,,,
7319,,,,,
7319.5,,,,,
7320,,,,,
7320.5,,,,,
7321,,,,,
7321.5,,,,,
7322,,,,,
7322.5,,,,,
7323,,,,,
7323.5,,,,,
7324,,,,,
7324.5,,,,,
7325,,,,,
7325.5,,,,,
7326,,,,,
7326.5,,,,,
7327,,,,,
7327.5,,,,,
7328,,,,,
7328.5,,,,,
7329,,,,,
7329.5,,,,,
7330,,,,,
7330.5,,,,,
7331,,,,,
7331.5,,,,,
7332,,,,,
7332.5,,,,,
7333,,,,,
7333.5,,,,,
7334,,,,,
7334.5,,,,,
7335,,,,,
7335.5,,,,,
7336,,,,,
7336.5,,,,,
7337,,,,,
7337.5,,,,,
7338,,,,,
7338.5,,,,,
7339,,,,,
7339.5,,,,,
7340,,,,,
7340.5,,,,,
7341,,,,,
7341.5,,,,,
7342,,,,,
7342.5,,,,,
7343,,,,,
7343.5,,,,,
7344,,,,,
7344.5,,,,,
7345,,,,,
7345.5,,,,,
7346,,,,,
7346.5,,,,,
7347,,,,,
7347.5,,,,,
7348,,,,,
7348.5,,,,,
7349,,,,,
7349.5,,,,,
7350,,,,,
7350.5,,,,,
7351,,,,,
7351.5,,,,,
7352,,,,,
7352.5,,,,,
7353,,,,,
7353.5,,,,,
7354,,,,,
7354.5,,,,,
7355,,,,,
7355.5,,,,,
7356,,,,,
7356.5,,,,,
7357,,,,,
7357.5,,,,,
7358,,,,,
7358.5,,,,,
7359,,,,,
7359.5,,,,,
7360,,,,,
7360.5,,,,,
7361,,,,,
7361.5,,,,,
7362,,,,,
7362.5,,,,,
7363,,,,,
7363.5,,,,,
7364,,,,,
7364.5,,,,,
7365,,,,,
7365.5,,,,,
7366,,,,,
7366.5,,,,,
7367,,,,,
7367.5,,,,,
7368,,,,,
7368.5,,,,,
7369,,,,,
7369.5,,,,,
7370,,,,,
7370.5,,,,,
7371,,,,,
7371.5,,,,,
7372,,,,,
7372.5,,,,,
7373,,,,,
7373.5,,,,,
7374,,,,,
7374.5,,,,,
7375,,,,,
7375.5,,,,,
7376,,,,,
7376.5,,,,,
7377,,,,,
7377.5,,,,,
7378,,,,,
